,Country,Gender,Demographics Response,Question,Value
7293,Maldives,M,15-24,... if she argues with him,14.9
7294,Maldives,M,25-34,... if she argues with him,14.9
7295,Maldives,M,35-49,... if she argues with him,14.9
7296,Maldives,M,15-24,... if she burns the food,14.9
7297,Maldives,M,25-34,... if she burns the food,14.9
7298,Maldives,M,35-49,... if she burns the food,14.9
7299,Maldives,M,15-24,... if she goes out without telling him,4.1
7300,Maldives,M,25-34,... if she goes out without telling him,1.6
7301,Maldives,M,35-49,... if she goes out without telling him,2.0
7302,Maldives,M,15-24,... if she neglects the children,19.5
7303,Maldives,M,25-34,... if she neglects the children,13.2
7304,Maldives,M,35-49,... if she neglects the children,9.3
7305,Maldives,M,15-24,... if she refuses to have sex with him,6.7
7306,Maldives,M,25-34,... if she refuses to have sex with him,4.2
7307,Maldives,M,35-49,... if she refuses to have sex with him,3.4
7380,Mali,F,15-24,... for at least one specific reason,56.35000000000001
7381,Mali,F,25-34,... for at least one specific reason,56.35000000000001
7382,Mali,F,35-49,... for at least one specific reason,56.35000000000001
7383,Mali,F,15-24,... if she argues with him,56.35000000000001
7384,Mali,F,25-34,... if she argues with him,56.35000000000001
7385,Mali,F,35-49,... if she argues with him,56.35000000000001
7386,Mali,F,15-24,... if she burns the food,22.2
7387,Mali,F,25-34,... if she burns the food,22.9
7388,Mali,F,35-49,... if she burns the food,22.8
7389,Mali,F,15-24,... if she goes out without telling him,51.4
7390,Mali,F,25-34,... if she goes out without telling him,55.3
7391,Mali,F,35-49,... if she goes out without telling him,55.2
7392,Mali,F,15-24,... if she neglects the children,50.3
7393,Mali,F,25-34,... if she neglects the children,53.1
7394,Mali,F,35-49,... if she neglects the children,52.0
7395,Mali,F,15-24,... if she refuses to have sex with him,56.35000000000001
7396,Mali,F,25-34,... if she refuses to have sex with him,56.35000000000001
7397,Mali,F,35-49,... if she refuses to have sex with him,56.35000000000001
7470,Mali,M,15-24,... for at least one specific reason,50.9
7471,Mali,M,25-34,... for at least one specific reason,44.9
7472,Mali,M,35-49,... for at least one specific reason,44.7
7473,Mali,M,15-24,... if she argues with him,43.4
7474,Mali,M,25-34,... if she argues with him,35.9
7475,Mali,M,35-49,... if she argues with him,35.4
7476,Mali,M,15-24,... if she burns the food,13.3
7477,Mali,M,25-34,... if she burns the food,9.0
7478,Mali,M,35-49,... if she burns the food,11.2
7479,Mali,M,15-24,... if she goes out without telling him,24.8
7480,Mali,M,25-34,... if she goes out without telling him,21.2
7481,Mali,M,35-49,... if she goes out without telling him,19.9
7482,Mali,M,15-24,... if she neglects the children,27.3
7483,Mali,M,25-34,... if she neglects the children,23.8
7484,Mali,M,35-49,... if she neglects the children,24.1
7485,Mali,M,15-24,... if she refuses to have sex with him,26.6
7486,Mali,M,25-34,... if she refuses to have sex with him,21.2
7487,Mali,M,35-49,... if she refuses to have sex with him,23.2
7560,Moldova,F,15-24,... for at least one specific reason,21.4
7561,Moldova,F,25-34,... for at least one specific reason,20.3
7562,Moldova,F,35-49,... for at least one specific reason,20.6
7563,Moldova,F,15-24,... if she argues with him,4.6
7564,Moldova,F,25-34,... if she argues with him,4.7
7565,Moldova,F,35-49,... if she argues with him,5.8
7566,Moldova,F,15-24,... if she burns the food,4.2
7567,Moldova,F,25-34,... if she burns the food,4.2
7568,Moldova,F,35-49,... if she burns the food,4.4
7569,Moldova,F,15-24,... if she goes out without telling him,6.1
7570,Moldova,F,25-34,... if she goes out without telling him,6.9
7571,Moldova,F,35-49,... if she goes out without telling him,8.4
7572,Moldova,F,15-24,... if she neglects the children,18.9
7573,Moldova,F,25-34,... if she neglects the children,17.3
7574,Moldova,F,35-49,... if she neglects the children,17.5
7575,Moldova,F,15-24,... if she refuses to have sex with him,2.4
7576,Moldova,F,25-34,... if she refuses to have sex with him,2.9
7577,Moldova,F,35-49,... if she refuses to have sex with him,3.6
7650,Moldova,M,15-24,... for at least one specific reason,24.3
7651,Moldova,M,25-34,... for at least one specific reason,18.5
7652,Moldova,M,35-49,... for at least one specific reason,23.7
7653,Moldova,M,15-24,... if she argues with him,8.2
7654,Moldova,M,25-34,... if she argues with him,5.4
7655,Moldova,M,35-49,... if she argues with him,8.3
7656,Moldova,M,15-24,... if she burns the food,3.5
7657,Moldova,M,25-34,... if she burns the food,1.6
7658,Moldova,M,35-49,... if she burns the food,2.5
7659,Moldova,M,15-24,... if she goes out without telling him,8.6
7660,Moldova,M,25-34,... if she goes out without telling him,8.6
7661,Moldova,M,35-49,... if she goes out without telling him,11.8
7662,Moldova,M,15-24,... if she neglects the children,20.8
7663,Moldova,M,25-34,... if she neglects the children,16.5
7664,Moldova,M,35-49,... if she neglects the children,17.8
7665,Moldova,M,15-24,... if she refuses to have sex with him,3.9
7666,Moldova,M,25-34,... if she refuses to have sex with him,2.7
7667,Moldova,M,35-49,... if she refuses to have sex with him,3.8
7740,Morocco,F,15-24,... for at least one specific reason,56.35000000000001
7741,Morocco,F,25-34,... for at least one specific reason,56.35000000000001
7742,Morocco,F,35-49,... for at least one specific reason,56.35000000000001
7743,Morocco,F,15-24,... if she argues with him,49.9
7744,Morocco,F,25-34,... if she argues with him,50.0
7745,Morocco,F,35-49,... if she argues with him,52.4
7746,Morocco,F,15-24,... if she burns the food,23.0
7747,Morocco,F,25-34,... if she burns the food,22.9
7748,Morocco,F,35-49,... if she burns the food,24.9
7749,Morocco,F,15-24,... if she goes out without telling him,48.2
7750,Morocco,F,25-34,... if she goes out without telling him,49.9
7751,Morocco,F,35-49,... if she goes out without telling him,50.7
7752,Morocco,F,15-24,... if she neglects the children,49.8
7753,Morocco,F,25-34,... if she neglects the children,48.3
7754,Morocco,F,35-49,... if she neglects the children,49.8
7755,Morocco,F,15-24,... if she refuses to have sex with him,39.0
7756,Morocco,F,25-34,... if she refuses to have sex with him,41.8
7757,Morocco,F,35-49,... if she refuses to have sex with him,47.9
7830,Morocco,M,15-24,... for at least one specific reason,14.9
7831,Morocco,M,25-34,... for at least one specific reason,14.9
7832,Morocco,M,35-49,... for at least one specific reason,14.9
7833,Morocco,M,15-24,... if she argues with him,14.9
7834,Morocco,M,25-34,... if she argues with him,14.9
7835,Morocco,M,35-49,... if she argues with him,14.9
7836,Morocco,M,15-24,... if she burns the food,14.9
7837,Morocco,M,25-34,... if she burns the food,14.9
7838,Morocco,M,35-49,... if she burns the food,14.9
7839,Morocco,M,15-24,... if she goes out without telling him,14.9
7840,Morocco,M,25-34,... if she goes out without telling him,14.9
7841,Morocco,M,35-49,... if she goes out without telling him,14.9
7842,Morocco,M,15-24,... if she neglects the children,14.9
7843,Morocco,M,25-34,... if she neglects the children,14.9
7844,Morocco,M,35-49,... if she neglects the children,14.9
7845,Morocco,M,15-24,... if she refuses to have sex with him,14.9
7846,Morocco,M,25-34,... if she refuses to have sex with him,14.9
7847,Morocco,M,35-49,... if she refuses to have sex with him,14.9
7920,Mozambique,F,15-24,... for at least one specific reason,13.3
7921,Mozambique,F,25-34,... for at least one specific reason,12.7
7922,Mozambique,F,35-49,... for at least one specific reason,13.8
7923,Mozambique,F,15-24,... if she argues with him,6.2
7924,Mozambique,F,25-34,... if she argues with him,6.3
7925,Mozambique,F,35-49,... if she argues with him,7.3
7926,Mozambique,F,15-24,... if she burns the food,2.4
7927,Mozambique,F,25-34,... if she burns the food,2.4
7928,Mozambique,F,35-49,... if she burns the food,2.4
7929,Mozambique,F,15-24,... if she goes out without telling him,6.9
7930,Mozambique,F,25-34,... if she goes out without telling him,7.4
7931,Mozambique,F,35-49,... if she goes out without telling him,8.3
7932,Mozambique,F,15-24,... if she neglects the children,4.3
7933,Mozambique,F,25-34,... if she neglects the children,3.7
7934,Mozambique,F,35-49,... if she neglects the children,4.7
7935,Mozambique,F,15-24,... if she refuses to have sex with him,4.9
7936,Mozambique,F,25-34,... if she refuses to have sex with him,5.4
7937,Mozambique,F,35-49,... if she refuses to have sex with him,6.0
8010,Mozambique,M,15-24,... for at least one specific reason,18.6
8011,Mozambique,M,25-34,... for at least one specific reason,15.6
8012,Mozambique,M,35-49,... for at least one specific reason,14.7
8013,Mozambique,M,15-24,... if she argues with him,9.7
8014,Mozambique,M,25-34,... if she argues with him,8.1
8015,Mozambique,M,35-49,... if she argues with him,7.6
8016,Mozambique,M,15-24,... if she burns the food,6.6
8017,Mozambique,M,25-34,... if she burns the food,5.0
8018,Mozambique,M,35-49,... if she burns the food,4.3
8019,Mozambique,M,15-24,... if she goes out without telling him,9.3
8020,Mozambique,M,25-34,... if she goes out without telling him,7.1
8021,Mozambique,M,35-49,... if she goes out without telling him,5.9
8022,Mozambique,M,15-24,... if she neglects the children,9.7
8023,Mozambique,M,25-34,... if she neglects the children,6.5
8024,Mozambique,M,35-49,... if she neglects the children,5.2
8025,Mozambique,M,15-24,... if she refuses to have sex with him,7.6
8026,Mozambique,M,25-34,... if she refuses to have sex with him,6.6
8027,Mozambique,M,35-49,... if she refuses to have sex with him,5.4
8100,Myanmar,F,15-24,... for at least one specific reason,53.0
8101,Myanmar,F,25-34,... for at least one specific reason,51.6
8102,Myanmar,F,35-49,... for at least one specific reason,49.6
8103,Myanmar,F,15-24,... if she argues with him,9.2
8104,Myanmar,F,25-34,... if she argues with him,9.8
8105,Myanmar,F,35-49,... if she argues with him,11.1
8106,Myanmar,F,15-24,... if she burns the food,11.1
8107,Myanmar,F,25-34,... if she burns the food,12.7
8108,Myanmar,F,35-49,... if she burns the food,13.9
8109,Myanmar,F,15-24,... if she goes out without telling him,18.2
8110,Myanmar,F,25-34,... if she goes out without telling him,21.7
8111,Myanmar,F,35-49,... if she goes out without telling him,23.9
8112,Myanmar,F,15-24,... if she neglects the children,43.4
8113,Myanmar,F,25-34,... if she neglects the children,42.5
8114,Myanmar,F,35-49,... if she neglects the children,40.8
8115,Myanmar,F,15-24,... if she refuses to have sex with him,9.3
8116,Myanmar,F,25-34,... if she refuses to have sex with him,9.7
8117,Myanmar,F,35-49,... if she refuses to have sex with him,11.7
8190,Myanmar,M,15-24,... for at least one specific reason,55.8
8191,Myanmar,M,25-34,... for at least one specific reason,49.0
8192,Myanmar,M,35-49,... for at least one specific reason,43.9
8193,Myanmar,M,15-24,... if she argues with him,14.6
8194,Myanmar,M,25-34,... if she argues with him,12.1
8195,Myanmar,M,35-49,... if she argues with him,13.0
8196,Myanmar,M,15-24,... if she burns the food,9.8
8197,Myanmar,M,25-34,... if she burns the food,6.7
8198,Myanmar,M,35-49,... if she burns the food,7.7
8199,Myanmar,M,15-24,... if she goes out without telling him,19.1
8200,Myanmar,M,25-34,... if she goes out without telling him,14.2
8201,Myanmar,M,35-49,... if she goes out without telling him,16.3
8202,Myanmar,M,15-24,... if she neglects the children,46.2
8203,Myanmar,M,25-34,... if she neglects the children,39.8
8204,Myanmar,M,35-49,... if she neglects the children,35.0
8205,Myanmar,M,15-24,... if she refuses to have sex with him,14.6
8206,Myanmar,M,25-34,... if she refuses to have sex with him,8.8
8207,Myanmar,M,35-49,... if she refuses to have sex with him,7.7
8280,Namibia,F,15-24,... for at least one specific reason,27.7
8281,Namibia,F,25-34,... for at least one specific reason,29.1
8282,Namibia,F,35-49,... for at least one specific reason,28.0
8283,Namibia,F,15-24,... if she argues with him,10.0
8284,Namibia,F,25-34,... if she argues with him,13.2
8285,Namibia,F,35-49,... if she argues with him,12.0
8286,Namibia,F,15-24,... if she burns the food,9.3
8287,Namibia,F,25-34,... if she burns the food,10.9
8288,Namibia,F,35-49,... if she burns the food,10.1
8289,Namibia,F,15-24,... if she goes out without telling him,11.8
8290,Namibia,F,25-34,... if she goes out without telling him,13.2
8291,Namibia,F,35-49,... if she goes out without telling him,14.2
8292,Namibia,F,15-24,... if she neglects the children,19.1
8293,Namibia,F,25-34,... if she neglects the children,20.7
8294,Namibia,F,35-49,... if she neglects the children,20.1
8295,Namibia,F,15-24,... if she refuses to have sex with him,6.2
8296,Namibia,F,25-34,... if she refuses to have sex with him,9.3
8297,Namibia,F,35-49,... if she refuses to have sex with him,8.6
8370,Namibia,M,15-24,... for at least one specific reason,26.7
8371,Namibia,M,25-34,... for at least one specific reason,18.5
8372,Namibia,M,35-49,... for at least one specific reason,18.0
8373,Namibia,M,15-24,... if she argues with him,11.7
8374,Namibia,M,25-34,... if she argues with him,8.2
8375,Namibia,M,35-49,... if she argues with him,6.9
8376,Namibia,M,15-24,... if she burns the food,6.1
8377,Namibia,M,25-34,... if she burns the food,3.6
8378,Namibia,M,35-49,... if she burns the food,3.4
8379,Namibia,M,15-24,... if she goes out without telling him,11.9
8380,Namibia,M,25-34,... if she goes out without telling him,7.4
8381,Namibia,M,35-49,... if she goes out without telling him,8.6
8382,Namibia,M,15-24,... if she neglects the children,16.2
8383,Namibia,M,25-34,... if she neglects the children,12.0
8384,Namibia,M,35-49,... if she neglects the children,13.9
8385,Namibia,M,15-24,... if she refuses to have sex with him,3.6
8386,Namibia,M,25-34,... if she refuses to have sex with him,3.1
8387,Namibia,M,35-49,... if she refuses to have sex with him,1.5
8460,Nepal,F,15-24,... for at least one specific reason,30.3
8461,Nepal,F,25-34,... for at least one specific reason,28.2
8462,Nepal,F,35-49,... for at least one specific reason,26.8
8463,Nepal,F,15-24,... if she argues with him,8.6
8464,Nepal,F,25-34,... if she argues with him,8.7
8465,Nepal,F,35-49,... if she argues with him,9.3
8466,Nepal,F,15-24,... if she burns the food,2.9
8467,Nepal,F,25-34,... if she burns the food,3.3
8468,Nepal,F,35-49,... if she burns the food,4.0
8469,Nepal,F,15-24,... if she goes out without telling him,10.1
8470,Nepal,F,25-34,... if she goes out without telling him,12.1
8471,Nepal,F,35-49,... if she goes out without telling him,13.2
8472,Nepal,F,15-24,... if she neglects the children,25.8
8473,Nepal,F,25-34,... if she neglects the children,24.5
8474,Nepal,F,35-49,... if she neglects the children,22.6
8475,Nepal,F,15-24,... if she refuses to have sex with him,2.5
8476,Nepal,F,25-34,... if she refuses to have sex with him,3.0
8477,Nepal,F,35-49,... if she refuses to have sex with him,3.7
8550,Nepal,M,15-24,... for at least one specific reason,27.8
8551,Nepal,M,25-34,... for at least one specific reason,19.5
8552,Nepal,M,35-49,... for at least one specific reason,20.1
8553,Nepal,M,15-24,... if she argues with him,10.0
8554,Nepal,M,25-34,... if she argues with him,7.3
8555,Nepal,M,35-49,... if she argues with him,8.4
8556,Nepal,M,15-24,... if she burns the food,2.2
8557,Nepal,M,25-34,... if she burns the food,0.9
8558,Nepal,M,35-49,... if she burns the food,1.4
8559,Nepal,M,15-24,... if she goes out without telling him,10.9
8560,Nepal,M,25-34,... if she goes out without telling him,8.0
8561,Nepal,M,35-49,... if she goes out without telling him,8.8
8562,Nepal,M,15-24,... if she neglects the children,24.0
8563,Nepal,M,25-34,... if she neglects the children,15.8
8564,Nepal,M,35-49,... if she neglects the children,14.7
8565,Nepal,M,15-24,... if she refuses to have sex with him,4.9
8566,Nepal,M,25-34,... if she refuses to have sex with him,3.0
8567,Nepal,M,35-49,... if she refuses to have sex with him,3.2
8640,Nicaragua,F,15-24,... for at least one specific reason,10.3
8641,Nicaragua,F,25-34,... for at least one specific reason,14.5
8642,Nicaragua,F,35-49,... for at least one specific reason,13.9
8643,Nicaragua,F,15-24,... if she argues with him,3.4
8644,Nicaragua,F,25-34,... if she argues with him,5.0
8645,Nicaragua,F,35-49,... if she argues with him,5.2
8646,Nicaragua,F,15-24,... if she burns the food,3.7
8647,Nicaragua,F,25-34,... if she burns the food,5.3
8648,Nicaragua,F,35-49,... if she burns the food,5.0
8649,Nicaragua,F,15-24,... if she goes out without telling him,4.8
8650,Nicaragua,F,25-34,... if she goes out without telling him,6.8
8651,Nicaragua,F,35-49,... if she goes out without telling him,6.3
8652,Nicaragua,F,15-24,... if she neglects the children,7.8
8653,Nicaragua,F,25-34,... if she neglects the children,11.4
8654,Nicaragua,F,35-49,... if she neglects the children,9.9
8655,Nicaragua,F,15-24,... if she refuses to have sex with him,1.8
8656,Nicaragua,F,25-34,... if she refuses to have sex with him,3.9
8657,Nicaragua,F,35-49,... if she refuses to have sex with him,3.3
8730,Nicaragua,M,15-24,... for at least one specific reason,14.9
8731,Nicaragua,M,25-34,... for at least one specific reason,14.9
8732,Nicaragua,M,35-49,... for at least one specific reason,14.9
8733,Nicaragua,M,15-24,... if she argues with him,14.9
8734,Nicaragua,M,25-34,... if she argues with him,14.9
8735,Nicaragua,M,35-49,... if she argues with him,14.9
8736,Nicaragua,M,15-24,... if she burns the food,14.9
8737,Nicaragua,M,25-34,... if she burns the food,14.9
8738,Nicaragua,M,35-49,... if she burns the food,14.9
8739,Nicaragua,M,15-24,... if she goes out without telling him,14.9
8740,Nicaragua,M,25-34,... if she goes out without telling him,14.9
8741,Nicaragua,M,35-49,... if she goes out without telling him,14.9
8742,Nicaragua,M,15-24,... if she neglects the children,14.9
8743,Nicaragua,M,25-34,... if she neglects the children,14.9
8744,Nicaragua,M,35-49,... if she neglects the children,14.9
8745,Nicaragua,M,15-24,... if she refuses to have sex with him,14.9
8746,Nicaragua,M,25-34,... if she refuses to have sex with him,14.9
8747,Nicaragua,M,35-49,... if she refuses to have sex with him,14.9
8820,Niger,F,15-24,... for at least one specific reason,56.35000000000001
8821,Niger,F,25-34,... for at least one specific reason,56.35000000000001
8822,Niger,F,35-49,... for at least one specific reason,56.35000000000001
8823,Niger,F,15-24,... if she argues with him,49.2
8824,Niger,F,25-34,... if she argues with him,51.4
8825,Niger,F,35-49,... if she argues with him,50.5
8826,Niger,F,15-24,... if she burns the food,32.3
8827,Niger,F,25-34,... if she burns the food,37.0
8828,Niger,F,35-49,... if she burns the food,34.2
8829,Niger,F,15-24,... if she goes out without telling him,41.7
8830,Niger,F,25-34,... if she goes out without telling him,44.3
8831,Niger,F,35-49,... if she goes out without telling him,41.8
8832,Niger,F,15-24,... if she neglects the children,40.9
8833,Niger,F,25-34,... if she neglects the children,43.9
8834,Niger,F,35-49,... if she neglects the children,40.8
8835,Niger,F,15-24,... if she refuses to have sex with him,46.4
8836,Niger,F,25-34,... if she refuses to have sex with him,52.2
8837,Niger,F,35-49,... if she refuses to have sex with him,51.8
8910,Niger,M,15-24,... for at least one specific reason,36.7
8911,Niger,M,25-34,... for at least one specific reason,25.0
8912,Niger,M,35-49,... for at least one specific reason,19.9
8913,Niger,M,15-24,... if she argues with him,28.6
8914,Niger,M,25-34,... if she argues with him,17.6
8915,Niger,M,35-49,... if she argues with him,13.9
8916,Niger,M,15-24,... if she burns the food,12.8
8917,Niger,M,25-34,... if she burns the food,7.8
8918,Niger,M,35-49,... if she burns the food,6.9
8919,Niger,M,15-24,... if she goes out without telling him,22.9
8920,Niger,M,25-34,... if she goes out without telling him,12.8
8921,Niger,M,35-49,... if she goes out without telling him,12.1
8922,Niger,M,15-24,... if she neglects the children,22.6
8923,Niger,M,25-34,... if she neglects the children,13.3
8924,Niger,M,35-49,... if she neglects the children,11.3
8925,Niger,M,15-24,... if she refuses to have sex with him,19.5
8926,Niger,M,25-34,... if she refuses to have sex with him,11.7
8927,Niger,M,35-49,... if she refuses to have sex with him,10.7
9000,Nigeria,F,15-24,... for at least one specific reason,35.3
9001,Nigeria,F,25-34,... for at least one specific reason,35.1
9002,Nigeria,F,35-49,... for at least one specific reason,33.7
9003,Nigeria,F,15-24,... if she argues with him,21.7
9004,Nigeria,F,25-34,... if she argues with him,21.4
9005,Nigeria,F,35-49,... if she argues with him,20.7
9006,Nigeria,F,15-24,... if she burns the food,14.0
9007,Nigeria,F,25-34,... if she burns the food,15.0
9008,Nigeria,F,35-49,... if she burns the food,13.7
9009,Nigeria,F,15-24,... if she goes out without telling him,25.1
9010,Nigeria,F,25-34,... if she goes out without telling him,25.6
9011,Nigeria,F,35-49,... if she goes out without telling him,25.2
9012,Nigeria,F,15-24,... if she neglects the children,25.2
9013,Nigeria,F,25-34,... if she neglects the children,24.8
9014,Nigeria,F,35-49,... if she neglects the children,23.6
9015,Nigeria,F,15-24,... if she refuses to have sex with him,18.2
9016,Nigeria,F,25-34,... if she refuses to have sex with him,19.7
9017,Nigeria,F,35-49,... if she refuses to have sex with him,18.5
9090,Nigeria,M,15-24,... for at least one specific reason,27.3
9091,Nigeria,M,25-34,... for at least one specific reason,24.7
9092,Nigeria,M,35-49,... for at least one specific reason,21.6
9093,Nigeria,M,15-24,... if she argues with him,14.6
9094,Nigeria,M,25-34,... if she argues with him,12.4
9095,Nigeria,M,35-49,... if she argues with him,11.9
9096,Nigeria,M,15-24,... if she burns the food,9.3
9097,Nigeria,M,25-34,... if she burns the food,7.5
9098,Nigeria,M,35-49,... if she burns the food,6.5
9099,Nigeria,M,15-24,... if she goes out without telling him,14.5
9100,Nigeria,M,25-34,... if she goes out without telling him,13.2
9101,Nigeria,M,35-49,... if she goes out without telling him,12.0
9102,Nigeria,M,15-24,... if she neglects the children,15.6
9103,Nigeria,M,25-34,... if she neglects the children,13.8
9104,Nigeria,M,35-49,... if she neglects the children,12.0
9105,Nigeria,M,15-24,... if she refuses to have sex with him,11.4
9106,Nigeria,M,25-34,... if she refuses to have sex with him,11.4
9107,Nigeria,M,35-49,... if she refuses to have sex with him,10.6
9180,Pakistan,F,15-24,... for at least one specific reason,45.1
9181,Pakistan,F,25-34,... for at least one specific reason,40.5
9182,Pakistan,F,35-49,... for at least one specific reason,39.6
9183,Pakistan,F,15-24,... if she argues with him,35.0
9184,Pakistan,F,25-34,... if she argues with him,30.9
9185,Pakistan,F,35-49,... if she argues with him,30.6
9186,Pakistan,F,15-24,... if she burns the food,20.1
9187,Pakistan,F,25-34,... if she burns the food,17.8
9188,Pakistan,F,35-49,... if she burns the food,17.9
9189,Pakistan,F,15-24,... if she goes out without telling him,35.7
9190,Pakistan,F,25-34,... if she goes out without telling him,31.2
9191,Pakistan,F,35-49,... if she goes out without telling him,29.6
9192,Pakistan,F,15-24,... if she neglects the children,31.1
9193,Pakistan,F,25-34,... if she neglects the children,27.8
9194,Pakistan,F,35-49,... if she neglects the children,26.1
9195,Pakistan,F,15-24,... if she refuses to have sex with him,28.9
9196,Pakistan,F,25-34,... if she refuses to have sex with him,26.7
9197,Pakistan,F,35-49,... if she refuses to have sex with him,27.3
9270,Pakistan,M,15-24,... for at least one specific reason,46.9
9271,Pakistan,M,25-34,... for at least one specific reason,37.8
9272,Pakistan,M,35-49,... for at least one specific reason,35.4
9273,Pakistan,M,15-24,... if she argues with him,27.4
9274,Pakistan,M,25-34,... if she argues with him,21.8
9275,Pakistan,M,35-49,... if she argues with him,17.8
9276,Pakistan,M,15-24,... if she burns the food,6.9
9277,Pakistan,M,25-34,... if she burns the food,4.4
9278,Pakistan,M,35-49,... if she burns the food,3.4
9279,Pakistan,M,15-24,... if she goes out without telling him,35.7
9280,Pakistan,M,25-34,... if she goes out without telling him,28.9
9281,Pakistan,M,35-49,... if she goes out without telling him,25.3
9282,Pakistan,M,15-24,... if she neglects the children,22.1
9283,Pakistan,M,25-34,... if she neglects the children,18.6
9284,Pakistan,M,35-49,... if she neglects the children,18.3
9285,Pakistan,M,15-24,... if she refuses to have sex with him,12.9
9286,Pakistan,M,25-34,... if she refuses to have sex with him,8.8
9287,Pakistan,M,35-49,... if she refuses to have sex with him,9.2
9360,Peru,F,15-24,... for at least one specific reason,4.0
9361,Peru,F,25-34,... for at least one specific reason,2.7
9362,Peru,F,35-49,... for at least one specific reason,3.7
9363,Peru,F,15-24,... if she argues with him,0.9
9364,Peru,F,25-34,... if she argues with him,0.7
9365,Peru,F,35-49,... if she argues with him,0.9
9366,Peru,F,15-24,... if she burns the food,1.2
9367,Peru,F,25-34,... if she burns the food,0.8
9368,Peru,F,35-49,... if she burns the food,1.1
9369,Peru,F,15-24,... if she goes out without telling him,1.1
9370,Peru,F,25-34,... if she goes out without telling him,0.9
9371,Peru,F,35-49,... if she goes out without telling him,1.3
9372,Peru,F,15-24,... if she neglects the children,2.6
9373,Peru,F,25-34,... if she neglects the children,1.7
9374,Peru,F,35-49,... if she neglects the children,2.4
9375,Peru,F,15-24,... if she refuses to have sex with him,0.6
9376,Peru,F,25-34,... if she refuses to have sex with him,0.4
9377,Peru,F,35-49,... if she refuses to have sex with him,0.8
9450,Peru,M,15-24,... for at least one specific reason,14.9
9451,Peru,M,25-34,... for at least one specific reason,14.9
9452,Peru,M,35-49,... for at least one specific reason,14.9
9453,Peru,M,15-24,... if she argues with him,14.9
9454,Peru,M,25-34,... if she argues with him,14.9
9455,Peru,M,35-49,... if she argues with him,14.9
9456,Peru,M,15-24,... if she burns the food,14.9
9457,Peru,M,25-34,... if she burns the food,14.9
9458,Peru,M,35-49,... if she burns the food,14.9
9459,Peru,M,15-24,... if she goes out without telling him,14.9
9460,Peru,M,25-34,... if she goes out without telling him,14.9
9461,Peru,M,35-49,... if she goes out without telling him,14.9
9462,Peru,M,15-24,... if she neglects the children,14.9
9463,Peru,M,25-34,... if she neglects the children,14.9
9464,Peru,M,35-49,... if she neglects the children,14.9
9465,Peru,M,15-24,... if she refuses to have sex with him,14.9
9466,Peru,M,25-34,... if she refuses to have sex with him,14.9
9467,Peru,M,35-49,... if she refuses to have sex with him,14.9
9540,Philippines,F,15-24,... for at least one specific reason,11.6
9541,Philippines,F,25-34,... for at least one specific reason,10.7
9542,Philippines,F,35-49,... for at least one specific reason,10.4
9543,Philippines,F,15-24,... if she argues with him,2.3
9544,Philippines,F,25-34,... if she argues with him,2.0
9545,Philippines,F,35-49,... if she argues with him,2.2
9546,Philippines,F,15-24,... if she burns the food,1.7
9547,Philippines,F,25-34,... if she burns the food,1.0
9548,Philippines,F,35-49,... if she burns the food,1.1
9549,Philippines,F,15-24,... if she goes out without telling him,3.3
9550,Philippines,F,25-34,... if she goes out without telling him,3.4
9551,Philippines,F,35-49,... if she goes out without telling him,3.5
9552,Philippines,F,15-24,... if she neglects the children,9.5
9553,Philippines,F,25-34,... if she neglects the children,8.2
9554,Philippines,F,35-49,... if she neglects the children,7.9
9555,Philippines,F,15-24,... if she refuses to have sex with him,1.6
9556,Philippines,F,25-34,... if she refuses to have sex with him,1.3
9557,Philippines,F,35-49,... if she refuses to have sex with him,1.1
9630,Philippines,M,15-24,... for at least one specific reason,14.9
9631,Philippines,M,25-34,... for at least one specific reason,14.9
9632,Philippines,M,35-49,... for at least one specific reason,14.9
9633,Philippines,M,15-24,... if she argues with him,14.9
9634,Philippines,M,25-34,... if she argues with him,14.9
9635,Philippines,M,35-49,... if she argues with him,14.9
9636,Philippines,M,15-24,... if she burns the food,14.9
9637,Philippines,M,25-34,... if she burns the food,14.9
9638,Philippines,M,35-49,... if she burns the food,14.9
9639,Philippines,M,15-24,... if she goes out without telling him,14.9
9640,Philippines,M,25-34,... if she goes out without telling him,14.9
9641,Philippines,M,35-49,... if she goes out without telling him,14.9
9642,Philippines,M,15-24,... if she neglects the children,14.9
9643,Philippines,M,25-34,... if she neglects the children,14.9
9644,Philippines,M,35-49,... if she neglects the children,14.9
9645,Philippines,M,15-24,... if she refuses to have sex with him,14.9
9646,Philippines,M,25-34,... if she refuses to have sex with him,14.9
9647,Philippines,M,35-49,... if she refuses to have sex with him,14.9
9720,Rwanda,F,15-24,... for at least one specific reason,43.9
9721,Rwanda,F,25-34,... for at least one specific reason,40.0
9722,Rwanda,F,35-49,... for at least one specific reason,39.6
9723,Rwanda,F,15-24,... if she argues with him,21.4
9724,Rwanda,F,25-34,... if she argues with him,19.6
9725,Rwanda,F,35-49,... if she argues with him,20.0
9726,Rwanda,F,15-24,... if she burns the food,9.9
9727,Rwanda,F,25-34,... if she burns the food,8.2
9728,Rwanda,F,35-49,... if she burns the food,8.3
9729,Rwanda,F,15-24,... if she goes out without telling him,24.1
9730,Rwanda,F,25-34,... if she goes out without telling him,21.2
9731,Rwanda,F,35-49,... if she goes out without telling him,21.1
9732,Rwanda,F,15-24,... if she neglects the children,32.1
