,Country,Gender,Demographics Response,Question,Value
10975,Tanzania,M,Urban,... if she goes out without telling him,19.3
10976,Tanzania,M,Rural,... if she neglects the children,32.3
10977,Tanzania,M,Urban,... if she neglects the children,28.0
10978,Tanzania,M,Rural,... if she refuses to have sex with him,15.9
10979,Tanzania,M,Urban,... if she refuses to have sex with him,10.0
11058,Timor-Leste,F,Rural,... for at least one specific reason,56.35000000000001
11059,Timor-Leste,F,Urban,... for at least one specific reason,56.35000000000001
11060,Timor-Leste,F,Rural,... if she argues with him,56.35000000000001
11061,Timor-Leste,F,Urban,... if she argues with him,56.35000000000001
11062,Timor-Leste,F,Rural,... if she burns the food,35.3
11063,Timor-Leste,F,Urban,... if she burns the food,24.9
11064,Timor-Leste,F,Rural,... if she goes out without telling him,56.35000000000001
11065,Timor-Leste,F,Urban,... if she goes out without telling him,56.35000000000001
11066,Timor-Leste,F,Rural,... if she neglects the children,56.35000000000001
11067,Timor-Leste,F,Urban,... if she neglects the children,56.35000000000001
11068,Timor-Leste,F,Rural,... if she refuses to have sex with him,38.4
11069,Timor-Leste,F,Urban,... if she refuses to have sex with him,30.1
11148,Timor-Leste,M,Rural,... for at least one specific reason,45.5
11149,Timor-Leste,M,Urban,... for at least one specific reason,56.35000000000001
11150,Timor-Leste,M,Rural,... if she argues with him,31.1
11151,Timor-Leste,M,Urban,... if she argues with him,27.2
11152,Timor-Leste,M,Rural,... if she burns the food,20.2
11153,Timor-Leste,M,Urban,... if she burns the food,18.1
11154,Timor-Leste,M,Rural,... if she goes out without telling him,37.8
11155,Timor-Leste,M,Urban,... if she goes out without telling him,56.35000000000001
11156,Timor-Leste,M,Rural,... if she neglects the children,38.3
11157,Timor-Leste,M,Urban,... if she neglects the children,56.35000000000001
11158,Timor-Leste,M,Rural,... if she refuses to have sex with him,23.4
11159,Timor-Leste,M,Urban,... if she refuses to have sex with him,35.6
11238,Togo,F,Rural,... for at least one specific reason,35.6
11239,Togo,F,Urban,... for at least one specific reason,20.5
11240,Togo,F,Rural,... if she argues with him,24.1
11241,Togo,F,Urban,... if she argues with him,13.9
11242,Togo,F,Rural,... if she burns the food,15.3
11243,Togo,F,Urban,... if she burns the food,6.3
11244,Togo,F,Rural,... if she goes out without telling him,23.3
11245,Togo,F,Urban,... if she goes out without telling him,11.3
11246,Togo,F,Rural,... if she neglects the children,24.4
11247,Togo,F,Urban,... if she neglects the children,12.3
11248,Togo,F,Rural,... if she refuses to have sex with him,12.6
11249,Togo,F,Urban,... if she refuses to have sex with him,6.0
11328,Togo,M,Rural,... for at least one specific reason,23.4
11329,Togo,M,Urban,... for at least one specific reason,11.6
11330,Togo,M,Rural,... if she argues with him,13.2
11331,Togo,M,Urban,... if she argues with him,6.3
11332,Togo,M,Rural,... if she burns the food,8.5
11333,Togo,M,Urban,... if she burns the food,2.6
11334,Togo,M,Rural,... if she goes out without telling him,12.5
11335,Togo,M,Urban,... if she goes out without telling him,6.0
11336,Togo,M,Rural,... if she neglects the children,15.6
11337,Togo,M,Urban,... if she neglects the children,6.9
11338,Togo,M,Rural,... if she refuses to have sex with him,7.1
11339,Togo,M,Urban,... if she refuses to have sex with him,2.6
11418,Turkey,F,Rural,... for at least one specific reason,23.6
11419,Turkey,F,Urban,... for at least one specific reason,10.7
11420,Turkey,F,Rural,... if she argues with him,12.5
11421,Turkey,F,Urban,... if she argues with him,4.7
11422,Turkey,F,Rural,... if she burns the food,2.8
11423,Turkey,F,Urban,... if she burns the food,0.7
11424,Turkey,F,Rural,... if she goes out without telling him,9.4
11425,Turkey,F,Urban,... if she goes out without telling him,3.2
11426,Turkey,F,Rural,... if she neglects the children,15.3
11427,Turkey,F,Urban,... if she neglects the children,7.2
11428,Turkey,F,Rural,... if she refuses to have sex with him,5.6
11429,Turkey,F,Urban,... if she refuses to have sex with him,1.8
11508,Turkey,M,Rural,... for at least one specific reason,14.9
11509,Turkey,M,Urban,... for at least one specific reason,14.9
11510,Turkey,M,Rural,... if she argues with him,14.9
11511,Turkey,M,Urban,... if she argues with him,14.9
11512,Turkey,M,Rural,... if she burns the food,14.9
11513,Turkey,M,Urban,... if she burns the food,14.9
11514,Turkey,M,Rural,... if she goes out without telling him,14.9
11515,Turkey,M,Urban,... if she goes out without telling him,14.9
11516,Turkey,M,Rural,... if she neglects the children,14.9
11517,Turkey,M,Urban,... if she neglects the children,14.9
11518,Turkey,M,Rural,... if she refuses to have sex with him,14.9
11519,Turkey,M,Urban,... if she refuses to have sex with him,14.9
11598,Turkmenistan,F,Rural,... for at least one specific reason,56.35000000000001
11599,Turkmenistan,F,Urban,... for at least one specific reason,45.6
11600,Turkmenistan,F,Rural,... if she argues with him,39.7
11601,Turkmenistan,F,Urban,... if she argues with him,26.9
11602,Turkmenistan,F,Rural,... if she burns the food,26.3
11603,Turkmenistan,F,Urban,... if she burns the food,16.7
11604,Turkmenistan,F,Rural,... if she goes out without telling him,46.4
11605,Turkmenistan,F,Urban,... if she goes out without telling him,33.2
11606,Turkmenistan,F,Rural,... if she neglects the children,48.8
11607,Turkmenistan,F,Urban,... if she neglects the children,37.6
11608,Turkmenistan,F,Rural,... if she refuses to have sex with him,24.4
11609,Turkmenistan,F,Urban,... if she refuses to have sex with him,17.2
11688,Turkmenistan,M,Rural,... for at least one specific reason,14.9
11689,Turkmenistan,M,Urban,... for at least one specific reason,14.9
11690,Turkmenistan,M,Rural,... if she argues with him,14.9
11691,Turkmenistan,M,Urban,... if she argues with him,14.9
11692,Turkmenistan,M,Rural,... if she burns the food,14.9
11693,Turkmenistan,M,Urban,... if she burns the food,14.9
11694,Turkmenistan,M,Rural,... if she goes out without telling him,14.9
11695,Turkmenistan,M,Urban,... if she goes out without telling him,14.9
11696,Turkmenistan,M,Rural,... if she neglects the children,14.9
11697,Turkmenistan,M,Urban,... if she neglects the children,14.9
11698,Turkmenistan,M,Rural,... if she refuses to have sex with him,14.9
11699,Turkmenistan,M,Urban,... if she refuses to have sex with him,14.9
11778,Uganda,F,Rural,... for at least one specific reason,52.4
11779,Uganda,F,Urban,... for at least one specific reason,39.6
11780,Uganda,F,Rural,... if she argues with him,29.2
11781,Uganda,F,Urban,... if she argues with him,17.8
11782,Uganda,F,Rural,... if she burns the food,15.5
11783,Uganda,F,Urban,... if she burns the food,8.4
11784,Uganda,F,Rural,... if she goes out without telling him,32.9
11785,Uganda,F,Urban,... if she goes out without telling him,22.2
11786,Uganda,F,Rural,... if she neglects the children,41.4
11787,Uganda,F,Urban,... if she neglects the children,30.6
11788,Uganda,F,Rural,... if she refuses to have sex with him,20.8
11789,Uganda,F,Urban,... if she refuses to have sex with him,10.4
11868,Uganda,M,Rural,... for at least one specific reason,43.0
11869,Uganda,M,Urban,... for at least one specific reason,32.9
11870,Uganda,M,Rural,... if she argues with him,25.2
11871,Uganda,M,Urban,... if she argues with him,17.6
11872,Uganda,M,Rural,... if she burns the food,8.6
11873,Uganda,M,Urban,... if she burns the food,3.4
11874,Uganda,M,Rural,... if she goes out without telling him,24.1
11875,Uganda,M,Urban,... if she goes out without telling him,16.4
11876,Uganda,M,Rural,... if she neglects the children,30.5
11877,Uganda,M,Urban,... if she neglects the children,21.9
11878,Uganda,M,Rural,... if she refuses to have sex with him,13.2
11879,Uganda,M,Urban,... if she refuses to have sex with him,7.0
11958,Ukraine,F,Rural,... for at least one specific reason,5.1
11959,Ukraine,F,Urban,... for at least one specific reason,3.0
11960,Ukraine,F,Rural,... if she argues with him,1.6
11961,Ukraine,F,Urban,... if she argues with him,0.6
11962,Ukraine,F,Rural,... if she burns the food,0.2
11963,Ukraine,F,Urban,... if she burns the food,0.1
11964,Ukraine,F,Rural,... if she goes out without telling him,0.8
11965,Ukraine,F,Urban,... if she goes out without telling him,0.3
11966,Ukraine,F,Rural,... if she neglects the children,4.0
11967,Ukraine,F,Urban,... if she neglects the children,2.7
11968,Ukraine,F,Rural,... if she refuses to have sex with him,0.9
11969,Ukraine,F,Urban,... if she refuses to have sex with him,0.3
12048,Ukraine,M,Rural,... for at least one specific reason,13.9
12049,Ukraine,M,Urban,... for at least one specific reason,10.0
12050,Ukraine,M,Rural,... if she argues with him,6.8
12051,Ukraine,M,Urban,... if she argues with him,4.6
12052,Ukraine,M,Rural,... if she burns the food,0.9
12053,Ukraine,M,Urban,... if she burns the food,0.6
12054,Ukraine,M,Rural,... if she goes out without telling him,5.0
12055,Ukraine,M,Urban,... if she goes out without telling him,3.9
12056,Ukraine,M,Rural,... if she neglects the children,10.5
12057,Ukraine,M,Urban,... if she neglects the children,8.4
12058,Ukraine,M,Rural,... if she refuses to have sex with him,2.7
12059,Ukraine,M,Urban,... if she refuses to have sex with him,1.5
12138,Yemen,F,Rural,... for at least one specific reason,54.5
12139,Yemen,F,Urban,... for at least one specific reason,37.4
12140,Yemen,F,Rural,... if she argues with him,24.9
12141,Yemen,F,Urban,... if she argues with him,10.0
12142,Yemen,F,Rural,... if she burns the food,12.7
12143,Yemen,F,Urban,... if she burns the food,3.7
12144,Yemen,F,Rural,... if she goes out without telling him,42.0
12145,Yemen,F,Urban,... if she goes out without telling him,22.9
12146,Yemen,F,Rural,... if she neglects the children,35.5
12147,Yemen,F,Urban,... if she neglects the children,19.0
12148,Yemen,F,Rural,... if she refuses to have sex with him,37.7
12149,Yemen,F,Urban,... if she refuses to have sex with him,22.0
12228,Yemen,M,Rural,... for at least one specific reason,14.9
12229,Yemen,M,Urban,... for at least one specific reason,14.9
12230,Yemen,M,Rural,... if she argues with him,14.9
12231,Yemen,M,Urban,... if she argues with him,14.9
12232,Yemen,M,Rural,... if she burns the food,14.9
12233,Yemen,M,Urban,... if she burns the food,14.9
12234,Yemen,M,Rural,... if she goes out without telling him,14.9
12235,Yemen,M,Urban,... if she goes out without telling him,14.9
12236,Yemen,M,Rural,... if she neglects the children,14.9
12237,Yemen,M,Urban,... if she neglects the children,14.9
12238,Yemen,M,Rural,... if she refuses to have sex with him,14.9
12239,Yemen,M,Urban,... if she refuses to have sex with him,14.9
12318,Zambia,F,Rural,... for at least one specific reason,56.35000000000001
12319,Zambia,F,Urban,... for at least one specific reason,34.9
12320,Zambia,F,Rural,... if she argues with him,42.2
12321,Zambia,F,Urban,... if she argues with him,23.5
12322,Zambia,F,Rural,... if she burns the food,32.1
12323,Zambia,F,Urban,... if she burns the food,13.5
12324,Zambia,F,Rural,... if she goes out without telling him,37.5
12325,Zambia,F,Urban,... if she goes out without telling him,20.7
12326,Zambia,F,Rural,... if she neglects the children,40.9
12327,Zambia,F,Urban,... if she neglects the children,24.0
12328,Zambia,F,Rural,... if she refuses to have sex with him,37.5
12329,Zambia,F,Urban,... if she refuses to have sex with him,18.8
12408,Zambia,M,Rural,... for at least one specific reason,37.6
12409,Zambia,M,Urban,... for at least one specific reason,25.0
12410,Zambia,M,Rural,... if she argues with him,23.9
12411,Zambia,M,Urban,... if she argues with him,15.4
12412,Zambia,M,Rural,... if she burns the food,9.3
12413,Zambia,M,Urban,... if she burns the food,5.1
12414,Zambia,M,Rural,... if she goes out without telling him,19.0
12415,Zambia,M,Urban,... if she goes out without telling him,12.7
12416,Zambia,M,Rural,... if she neglects the children,23.4
12417,Zambia,M,Urban,... if she neglects the children,15.6
12418,Zambia,M,Rural,... if she refuses to have sex with him,13.2
12419,Zambia,M,Urban,... if she refuses to have sex with him,7.7
12498,Zimbabwe,F,Rural,... for at least one specific reason,44.9
12499,Zimbabwe,F,Urban,... for at least one specific reason,28.8
12500,Zimbabwe,F,Rural,... if she argues with him,20.4
12501,Zimbabwe,F,Urban,... if she argues with him,10.7
12502,Zimbabwe,F,Rural,... if she burns the food,10.5
12503,Zimbabwe,F,Urban,... if she burns the food,4.2
12504,Zimbabwe,F,Rural,... if she goes out without telling him,28.3
12505,Zimbabwe,F,Urban,... if she goes out without telling him,14.2
12506,Zimbabwe,F,Rural,... if she neglects the children,24.3
12507,Zimbabwe,F,Urban,... if she neglects the children,16.7
12508,Zimbabwe,F,Rural,... if she refuses to have sex with him,18.2
12509,Zimbabwe,F,Urban,... if she refuses to have sex with him,8.6
12588,Zimbabwe,M,Rural,... for at least one specific reason,37.2
12589,Zimbabwe,M,Urban,... for at least one specific reason,25.0
12590,Zimbabwe,M,Rural,... if she argues with him,16.8
12591,Zimbabwe,M,Urban,... if she argues with him,8.8
12592,Zimbabwe,M,Rural,... if she burns the food,7.9
12593,Zimbabwe,M,Urban,... if she burns the food,2.3
12594,Zimbabwe,M,Rural,... if she goes out without telling him,21.0
12595,Zimbabwe,M,Urban,... if she goes out without telling him,11.8
12596,Zimbabwe,M,Rural,... if she neglects the children,20.1
12597,Zimbabwe,M,Urban,... if she neglects the children,15.0
12598,Zimbabwe,M,Rural,... if she refuses to have sex with him,7.2
12599,Zimbabwe,M,Urban,... if she refuses to have sex with him,3.7
