,Country,Gender,Demographics Response,Question,Value
9558,Philippines,F,Higher,... for at least one specific reason,7.5
9559,Philippines,F,No education,... for at least one specific reason,17.5
9560,Philippines,F,Primary,... for at least one specific reason,16.5
9561,Philippines,F,Secondary,... for at least one specific reason,11.8
9562,Philippines,F,Higher,... if she argues with him,1.1
9563,Philippines,F,No education,... if she argues with him,2.7
9564,Philippines,F,Primary,... if she argues with him,3.6
9565,Philippines,F,Secondary,... if she argues with him,2.5
9566,Philippines,F,Higher,... if she burns the food,0.7
9567,Philippines,F,No education,... if she burns the food,1.8
9568,Philippines,F,Primary,... if she burns the food,2.4
9569,Philippines,F,Secondary,... if she burns the food,1.5
9570,Philippines,F,Higher,... if she goes out without telling him,1.3
9571,Philippines,F,No education,... if she goes out without telling him,9.8
9572,Philippines,F,Primary,... if she goes out without telling him,7.9
9573,Philippines,F,Secondary,... if she goes out without telling him,3.6
9574,Philippines,F,Higher,... if she neglects the children,6.3
9575,Philippines,F,No education,... if she neglects the children,14.5
9576,Philippines,F,Primary,... if she neglects the children,12.5
9577,Philippines,F,Secondary,... if she neglects the children,9.1
9578,Philippines,F,Higher,... if she refuses to have sex with him,0.8
9579,Philippines,F,No education,... if she refuses to have sex with him,2.6
9580,Philippines,F,Primary,... if she refuses to have sex with him,1.9
9581,Philippines,F,Secondary,... if she refuses to have sex with him,1.6
9648,Philippines,M,Higher,... for at least one specific reason,14.9
9649,Philippines,M,No education,... for at least one specific reason,14.9
9650,Philippines,M,Primary,... for at least one specific reason,14.9
9651,Philippines,M,Secondary,... for at least one specific reason,14.9
9652,Philippines,M,Higher,... if she argues with him,14.9
9653,Philippines,M,No education,... if she argues with him,14.9
9654,Philippines,M,Primary,... if she argues with him,14.9
9655,Philippines,M,Secondary,... if she argues with him,14.9
9656,Philippines,M,Higher,... if she burns the food,14.9
9657,Philippines,M,No education,... if she burns the food,14.9
9658,Philippines,M,Primary,... if she burns the food,14.9
9659,Philippines,M,Secondary,... if she burns the food,14.9
9660,Philippines,M,Higher,... if she goes out without telling him,14.9
9661,Philippines,M,No education,... if she goes out without telling him,14.9
9662,Philippines,M,Primary,... if she goes out without telling him,14.9
9663,Philippines,M,Secondary,... if she goes out without telling him,14.9
9664,Philippines,M,Higher,... if she neglects the children,14.9
9665,Philippines,M,No education,... if she neglects the children,14.9
9666,Philippines,M,Primary,... if she neglects the children,14.9
9667,Philippines,M,Secondary,... if she neglects the children,14.9
9668,Philippines,M,Higher,... if she refuses to have sex with him,14.9
9669,Philippines,M,No education,... if she refuses to have sex with him,14.9
9670,Philippines,M,Primary,... if she refuses to have sex with him,14.9
9671,Philippines,M,Secondary,... if she refuses to have sex with him,14.9
9738,Rwanda,F,Higher,... for at least one specific reason,11.3
9739,Rwanda,F,No education,... for at least one specific reason,46.1
9740,Rwanda,F,Primary,... for at least one specific reason,43.8
9741,Rwanda,F,Secondary,... for at least one specific reason,35.0
9742,Rwanda,F,Higher,... if she argues with him,3.7
9743,Rwanda,F,No education,... if she argues with him,24.9
9744,Rwanda,F,Primary,... if she argues with him,21.8
9745,Rwanda,F,Secondary,... if she argues with him,15.7
9746,Rwanda,F,Higher,... if she burns the food,0.9
9747,Rwanda,F,No education,... if she burns the food,11.0
9748,Rwanda,F,Primary,... if she burns the food,9.7
9749,Rwanda,F,Secondary,... if she burns the food,6.1
9750,Rwanda,F,Higher,... if she goes out without telling him,4.1
9751,Rwanda,F,No education,... if she goes out without telling him,25.0
9752,Rwanda,F,Primary,... if she goes out without telling him,23.7
9753,Rwanda,F,Secondary,... if she goes out without telling him,18.7
9754,Rwanda,F,Higher,... if she neglects the children,6.5
9755,Rwanda,F,No education,... if she neglects the children,31.3
9756,Rwanda,F,Primary,... if she neglects the children,30.9
9757,Rwanda,F,Secondary,... if she neglects the children,26.8
9758,Rwanda,F,Higher,... if she refuses to have sex with him,3.3
9759,Rwanda,F,No education,... if she refuses to have sex with him,31.4
9760,Rwanda,F,Primary,... if she refuses to have sex with him,26.0
9761,Rwanda,F,Secondary,... if she refuses to have sex with him,18.0
9828,Rwanda,M,Higher,... for at least one specific reason,5.2
9829,Rwanda,M,No education,... for at least one specific reason,21.1
9830,Rwanda,M,Primary,... for at least one specific reason,18.4
9831,Rwanda,M,Secondary,... for at least one specific reason,17.5
9832,Rwanda,M,Higher,... if she argues with him,0.6
9833,Rwanda,M,No education,... if she argues with him,7.5
9834,Rwanda,M,Primary,... if she argues with him,5.6
9835,Rwanda,M,Secondary,... if she argues with him,5.0
9836,Rwanda,M,Higher,... if she burns the food,0.0
9837,Rwanda,M,No education,... if she burns the food,1.2
9838,Rwanda,M,Primary,... if she burns the food,1.7
9839,Rwanda,M,Secondary,... if she burns the food,2.2
9840,Rwanda,M,Higher,... if she goes out without telling him,2.3
9841,Rwanda,M,No education,... if she goes out without telling him,8.6
9842,Rwanda,M,Primary,... if she goes out without telling him,7.1
9843,Rwanda,M,Secondary,... if she goes out without telling him,6.8
9844,Rwanda,M,Higher,... if she neglects the children,3.9
9845,Rwanda,M,No education,... if she neglects the children,14.9
9846,Rwanda,M,Primary,... if she neglects the children,12.3
9847,Rwanda,M,Secondary,... if she neglects the children,12.4
9848,Rwanda,M,Higher,... if she refuses to have sex with him,1.0
9849,Rwanda,M,No education,... if she refuses to have sex with him,8.0
9850,Rwanda,M,Primary,... if she refuses to have sex with him,7.0
9851,Rwanda,M,Secondary,... if she refuses to have sex with him,6.3
9918,Sao Tome and Principe,F,Higher,... for at least one specific reason,14.9
9919,Sao Tome and Principe,F,No education,... for at least one specific reason,27.5
9920,Sao Tome and Principe,F,Primary,... for at least one specific reason,21.7
9921,Sao Tome and Principe,F,Secondary,... for at least one specific reason,14.7
9922,Sao Tome and Principe,F,Higher,... if she argues with him,14.9
9923,Sao Tome and Principe,F,No education,... if she argues with him,7.3
9924,Sao Tome and Principe,F,Primary,... if she argues with him,8.2
9925,Sao Tome and Principe,F,Secondary,... if she argues with him,5.0
9926,Sao Tome and Principe,F,Higher,... if she burns the food,14.9
9927,Sao Tome and Principe,F,No education,... if she burns the food,10.5
9928,Sao Tome and Principe,F,Primary,... if she burns the food,6.5
9929,Sao Tome and Principe,F,Secondary,... if she burns the food,5.6
9930,Sao Tome and Principe,F,Higher,... if she goes out without telling him,14.9
9931,Sao Tome and Principe,F,No education,... if she goes out without telling him,18.4
9932,Sao Tome and Principe,F,Primary,... if she goes out without telling him,11.5
9933,Sao Tome and Principe,F,Secondary,... if she goes out without telling him,6.8
9934,Sao Tome and Principe,F,Higher,... if she neglects the children,14.9
9935,Sao Tome and Principe,F,No education,... if she neglects the children,14.5
9936,Sao Tome and Principe,F,Primary,... if she neglects the children,13.2
9937,Sao Tome and Principe,F,Secondary,... if she neglects the children,8.9
9938,Sao Tome and Principe,F,Higher,... if she refuses to have sex with him,14.9
9939,Sao Tome and Principe,F,No education,... if she refuses to have sex with him,12.0
9940,Sao Tome and Principe,F,Primary,... if she refuses to have sex with him,6.6
9941,Sao Tome and Principe,F,Secondary,... if she refuses to have sex with him,3.0
10008,Sao Tome and Principe,M,Higher,... for at least one specific reason,13.4
10009,Sao Tome and Principe,M,No education,... for at least one specific reason,21.4
10010,Sao Tome and Principe,M,Primary,... for at least one specific reason,26.3
10011,Sao Tome and Principe,M,Secondary,... for at least one specific reason,16.0
10012,Sao Tome and Principe,M,Higher,... if she argues with him,7.7
10013,Sao Tome and Principe,M,No education,... if she argues with him,4.3
10014,Sao Tome and Principe,M,Primary,... if she argues with him,11.5
10015,Sao Tome and Principe,M,Secondary,... if she argues with him,8.6
10016,Sao Tome and Principe,M,Higher,... if she burns the food,10.4
10017,Sao Tome and Principe,M,No education,... if she burns the food,8.4
10018,Sao Tome and Principe,M,Primary,... if she burns the food,7.7
10019,Sao Tome and Principe,M,Secondary,... if she burns the food,4.7
10020,Sao Tome and Principe,M,Higher,... if she goes out without telling him,11.0
10021,Sao Tome and Principe,M,No education,... if she goes out without telling him,13.5
10022,Sao Tome and Principe,M,Primary,... if she goes out without telling him,15.3
10023,Sao Tome and Principe,M,Secondary,... if she goes out without telling him,6.9
10024,Sao Tome and Principe,M,Higher,... if she neglects the children,3.8
10025,Sao Tome and Principe,M,No education,... if she neglects the children,18.4
10026,Sao Tome and Principe,M,Primary,... if she neglects the children,17.5
10027,Sao Tome and Principe,M,Secondary,... if she neglects the children,9.7
10028,Sao Tome and Principe,M,Higher,... if she refuses to have sex with him,7.7
10029,Sao Tome and Principe,M,No education,... if she refuses to have sex with him,7.7
10030,Sao Tome and Principe,M,Primary,... if she refuses to have sex with him,6.2
10031,Sao Tome and Principe,M,Secondary,... if she refuses to have sex with him,4.3
10098,Senegal,F,Higher,... for at least one specific reason,9.7
10099,Senegal,F,No education,... for at least one specific reason,56.35000000000001
10100,Senegal,F,Primary,... for at least one specific reason,39.5
10101,Senegal,F,Secondary,... for at least one specific reason,34.0
10102,Senegal,F,Higher,... if she argues with him,2.9
10103,Senegal,F,No education,... if she argues with him,48.6
10104,Senegal,F,Primary,... if she argues with him,29.6
10105,Senegal,F,Secondary,... if she argues with him,22.9
10106,Senegal,F,Higher,... if she burns the food,1.4
10107,Senegal,F,No education,... if she burns the food,30.9
10108,Senegal,F,Primary,... if she burns the food,19.1
10109,Senegal,F,Secondary,... if she burns the food,12.7
10110,Senegal,F,Higher,... if she goes out without telling him,2.4
10111,Senegal,F,No education,... if she goes out without telling him,46.9
10112,Senegal,F,Primary,... if she goes out without telling him,27.7
10113,Senegal,F,Secondary,... if she goes out without telling him,19.3
10114,Senegal,F,Higher,... if she neglects the children,8.4
10115,Senegal,F,No education,... if she neglects the children,46.8
10116,Senegal,F,Primary,... if she neglects the children,29.8
10117,Senegal,F,Secondary,... if she neglects the children,24.7
10118,Senegal,F,Higher,... if she refuses to have sex with him,2.9
10119,Senegal,F,No education,... if she refuses to have sex with him,50.7
10120,Senegal,F,Primary,... if she refuses to have sex with him,28.3
10121,Senegal,F,Secondary,... if she refuses to have sex with him,19.4
10188,Senegal,M,Higher,... for at least one specific reason,7.8
10189,Senegal,M,No education,... for at least one specific reason,33.2
10190,Senegal,M,Primary,... for at least one specific reason,27.6
10191,Senegal,M,Secondary,... for at least one specific reason,26.7
10192,Senegal,M,Higher,... if she argues with him,3.3
10193,Senegal,M,No education,... if she argues with him,22.9
10194,Senegal,M,Primary,... if she argues with him,18.9
10195,Senegal,M,Secondary,... if she argues with him,17.7
10196,Senegal,M,Higher,... if she burns the food,1.1
10197,Senegal,M,No education,... if she burns the food,7.5
10198,Senegal,M,Primary,... if she burns the food,6.5
10199,Senegal,M,Secondary,... if she burns the food,6.3
10200,Senegal,M,Higher,... if she goes out without telling him,3.3
10201,Senegal,M,No education,... if she goes out without telling him,18.3
10202,Senegal,M,Primary,... if she goes out without telling him,13.9
10203,Senegal,M,Secondary,... if she goes out without telling him,12.1
10204,Senegal,M,Higher,... if she neglects the children,3.1
10205,Senegal,M,No education,... if she neglects the children,20.9
10206,Senegal,M,Primary,... if she neglects the children,15.8
10207,Senegal,M,Secondary,... if she neglects the children,16.8
10208,Senegal,M,Higher,... if she refuses to have sex with him,0.8
10209,Senegal,M,No education,... if she refuses to have sex with him,15.7
10210,Senegal,M,Primary,... if she refuses to have sex with him,11.7
10211,Senegal,M,Secondary,... if she refuses to have sex with him,8.8
10278,Sierra Leone,F,Higher,... for at least one specific reason,32.3
10279,Sierra Leone,F,No education,... for at least one specific reason,56.35000000000001
10280,Sierra Leone,F,Primary,... for at least one specific reason,56.35000000000001
10281,Sierra Leone,F,Secondary,... for at least one specific reason,54.6
10282,Sierra Leone,F,Higher,... if she argues with him,17.0
10283,Sierra Leone,F,No education,... if she argues with him,55.0
10284,Sierra Leone,F,Primary,... if she argues with him,43.0
10285,Sierra Leone,F,Secondary,... if she argues with him,37.9
10286,Sierra Leone,F,Higher,... if she burns the food,4.0
10287,Sierra Leone,F,No education,... if she burns the food,22.0
10288,Sierra Leone,F,Primary,... if she burns the food,17.6
10289,Sierra Leone,F,Secondary,... if she burns the food,12.7
10290,Sierra Leone,F,Higher,... if she goes out without telling him,25.3
10291,Sierra Leone,F,No education,... if she goes out without telling him,56.35000000000001
10292,Sierra Leone,F,Primary,... if she goes out without telling him,50.3
10293,Sierra Leone,F,Secondary,... if she goes out without telling him,44.1
10294,Sierra Leone,F,Higher,... if she neglects the children,24.2
10295,Sierra Leone,F,No education,... if she neglects the children,56.35000000000001
10296,Sierra Leone,F,Primary,... if she neglects the children,50.9
10297,Sierra Leone,F,Secondary,... if she neglects the children,44.2
10298,Sierra Leone,F,Higher,... if she refuses to have sex with him,6.0
10299,Sierra Leone,F,No education,... if she refuses to have sex with him,32.0
10300,Sierra Leone,F,Primary,... if she refuses to have sex with him,24.2
10301,Sierra Leone,F,Secondary,... if she refuses to have sex with him,16.1
10368,Sierra Leone,M,Higher,... for at least one specific reason,20.0
10369,Sierra Leone,M,No education,... for at least one specific reason,39.0
10370,Sierra Leone,M,Primary,... for at least one specific reason,34.1
10371,Sierra Leone,M,Secondary,... for at least one specific reason,31.6
10372,Sierra Leone,M,Higher,... if she argues with him,12.2
10373,Sierra Leone,M,No education,... if she argues with him,27.9
10374,Sierra Leone,M,Primary,... if she argues with him,24.8
10375,Sierra Leone,M,Secondary,... if she argues with him,22.4
10376,Sierra Leone,M,Higher,... if she burns the food,4.8
10377,Sierra Leone,M,No education,... if she burns the food,5.0
10378,Sierra Leone,M,Primary,... if she burns the food,5.2
10379,Sierra Leone,M,Secondary,... if she burns the food,4.6
10380,Sierra Leone,M,Higher,... if she goes out without telling him,9.2
10381,Sierra Leone,M,No education,... if she goes out without telling him,23.7
10382,Sierra Leone,M,Primary,... if she goes out without telling him,20.8
10383,Sierra Leone,M,Secondary,... if she goes out without telling him,17.2
10384,Sierra Leone,M,Higher,... if she neglects the children,10.9
10385,Sierra Leone,M,No education,... if she neglects the children,26.9
10386,Sierra Leone,M,Primary,... if she neglects the children,20.2
10387,Sierra Leone,M,Secondary,... if she neglects the children,20.1
10388,Sierra Leone,M,Higher,... if she refuses to have sex with him,4.7
10389,Sierra Leone,M,No education,... if she refuses to have sex with him,11.8
10390,Sierra Leone,M,Primary,... if she refuses to have sex with him,10.0
10391,Sierra Leone,M,Secondary,... if she refuses to have sex with him,8.0
10458,South Africa,F,Higher,... for at least one specific reason,1.1
10459,South Africa,F,No education,... for at least one specific reason,6.8
10460,South Africa,F,Primary,... for at least one specific reason,9.9
10461,South Africa,F,Secondary,... for at least one specific reason,5.6
10462,South Africa,F,Higher,... if she argues with him,0.5
10463,South Africa,F,No education,... if she argues with him,2.9
10464,South Africa,F,Primary,... if she argues with him,4.2
10465,South Africa,F,Secondary,... if she argues with him,2.2
10466,South Africa,F,Higher,... if she burns the food,0.2
10467,South Africa,F,No education,... if she burns the food,1.6
10468,South Africa,F,Primary,... if she burns the food,2.4
10469,South Africa,F,Secondary,... if she burns the food,0.9
10470,South Africa,F,Higher,... if she goes out without telling him,0.3
10471,South Africa,F,No education,... if she goes out without telling him,2.2
10472,South Africa,F,Primary,... if she goes out without telling him,4.8
10473,South Africa,F,Secondary,... if she goes out without telling him,2.1
10474,South Africa,F,Higher,... if she neglects the children,0.6
10475,South Africa,F,No education,... if she neglects the children,2.8
10476,South Africa,F,Primary,... if she neglects the children,6.9
10477,South Africa,F,Secondary,... if she neglects the children,4.0
10478,South Africa,F,Higher,... if she refuses to have sex with him,0.1
10479,South Africa,F,No education,... if she refuses to have sex with him,2.2
10480,South Africa,F,Primary,... if she refuses to have sex with him,1.9
10481,South Africa,F,Secondary,... if she refuses to have sex with him,1.0
10548,South Africa,M,Higher,... for at least one specific reason,5.8
10549,South Africa,M,No education,... for at least one specific reason,10.6
10550,South Africa,M,Primary,... for at least one specific reason,11.0
10551,South Africa,M,Secondary,... for at least one specific reason,9.4
10552,South Africa,M,Higher,... if she argues with him,0.7
10553,South Africa,M,No education,... if she argues with him,6.3
10554,South Africa,M,Primary,... if she argues with him,6.3
10555,South Africa,M,Secondary,... if she argues with him,3.7
10556,South Africa,M,Higher,... if she burns the food,1.2
10557,South Africa,M,No education,... if she burns the food,3.8
10558,South Africa,M,Primary,... if she burns the food,3.2
10559,South Africa,M,Secondary,... if she burns the food,1.5
10560,South Africa,M,Higher,... if she goes out without telling him,1.7
10561,South Africa,M,No education,... if she goes out without telling him,4.5
10562,South Africa,M,Primary,... if she goes out without telling him,5.6
10563,South Africa,M,Secondary,... if she goes out without telling him,3.7
10564,South Africa,M,Higher,... if she neglects the children,3.2
10565,South Africa,M,No education,... if she neglects the children,8.2
10566,South Africa,M,Primary,... if she neglects the children,7.5
10567,South Africa,M,Secondary,... if she neglects the children,6.2
10568,South Africa,M,Higher,... if she refuses to have sex with him,0.7
10569,South Africa,M,No education,... if she refuses to have sex with him,1.1
10570,South Africa,M,Primary,... if she refuses to have sex with him,2.5
10571,South Africa,M,Secondary,... if she refuses to have sex with him,1.6
10638,Tajikistan,F,Higher,... for at least one specific reason,51.7
10639,Tajikistan,F,No education,... for at least one specific reason,56.35000000000001
10640,Tajikistan,F,Primary,... for at least one specific reason,56.35000000000001
10641,Tajikistan,F,Secondary,... for at least one specific reason,56.35000000000001
10642,Tajikistan,F,Higher,... if she argues with him,40.9
10643,Tajikistan,F,No education,... if she argues with him,56.35000000000001
10644,Tajikistan,F,Primary,... if she argues with him,55.8
10645,Tajikistan,F,Secondary,... if she argues with him,54.6
10646,Tajikistan,F,Higher,... if she burns the food,19.2
10647,Tajikistan,F,No education,... if she burns the food,41.7
10648,Tajikistan,F,Primary,... if she burns the food,40.2
10649,Tajikistan,F,Secondary,... if she burns the food,31.1
10650,Tajikistan,F,Higher,... if she goes out without telling him,36.2
10651,Tajikistan,F,No education,... if she goes out without telling him,56.35000000000001
10652,Tajikistan,F,Primary,... if she goes out without telling him,56.35000000000001
10653,Tajikistan,F,Secondary,... if she goes out without telling him,54.1
10654,Tajikistan,F,Higher,... if she neglects the children,36.6
10655,Tajikistan,F,No education,... if she neglects the children,56.35000000000001
10656,Tajikistan,F,Primary,... if she neglects the children,56.35000000000001
10657,Tajikistan,F,Secondary,... if she neglects the children,52.4
10658,Tajikistan,F,Higher,... if she refuses to have sex with him,16.5
10659,Tajikistan,F,No education,... if she refuses to have sex with him,41.7
10660,Tajikistan,F,Primary,... if she refuses to have sex with him,32.4
10661,Tajikistan,F,Secondary,... if she refuses to have sex with him,28.3
10728,Tajikistan,M,Higher,... for at least one specific reason,14.9
10729,Tajikistan,M,No education,... for at least one specific reason,14.9
10730,Tajikistan,M,Primary,... for at least one specific reason,14.9
10731,Tajikistan,M,Secondary,... for at least one specific reason,14.9
10732,Tajikistan,M,Higher,... if she argues with him,14.9
10733,Tajikistan,M,No education,... if she argues with him,14.9
10734,Tajikistan,M,Primary,... if she argues with him,14.9
10735,Tajikistan,M,Secondary,... if she argues with him,14.9
10736,Tajikistan,M,Higher,... if she burns the food,14.9
10737,Tajikistan,M,No education,... if she burns the food,14.9
10738,Tajikistan,M,Primary,... if she burns the food,14.9
10739,Tajikistan,M,Secondary,... if she burns the food,14.9
10740,Tajikistan,M,Higher,... if she goes out without telling him,14.9
10741,Tajikistan,M,No education,... if she goes out without telling him,14.9
10742,Tajikistan,M,Primary,... if she goes out without telling him,14.9
10743,Tajikistan,M,Secondary,... if she goes out without telling him,14.9
10744,Tajikistan,M,Higher,... if she neglects the children,14.9
10745,Tajikistan,M,No education,... if she neglects the children,14.9
10746,Tajikistan,M,Primary,... if she neglects the children,14.9
10747,Tajikistan,M,Secondary,... if she neglects the children,14.9
10748,Tajikistan,M,Higher,... if she refuses to have sex with him,14.9
10749,Tajikistan,M,No education,... if she refuses to have sex with him,14.9
10750,Tajikistan,M,Primary,... if she refuses to have sex with him,14.9
10751,Tajikistan,M,Secondary,... if she refuses to have sex with him,14.9
10818,Tanzania,F,Higher,... for at least one specific reason,10.4
10819,Tanzania,F,No education,... for at least one specific reason,56.35000000000001
10820,Tanzania,F,Primary,... for at least one specific reason,56.35000000000001
10821,Tanzania,F,Secondary,... for at least one specific reason,44.7
10822,Tanzania,F,Higher,... if she argues with him,1.9
10823,Tanzania,F,No education,... if she argues with him,51.1
10824,Tanzania,F,Primary,... if she argues with him,45.6
10825,Tanzania,F,Secondary,... if she argues with him,28.2
10826,Tanzania,F,Higher,... if she burns the food,0.3
10827,Tanzania,F,No education,... if she burns the food,29.3
10828,Tanzania,F,Primary,... if she burns the food,22.7
10829,Tanzania,F,Secondary,... if she burns the food,8.2
10830,Tanzania,F,Higher,... if she goes out without telling him,2.4
10831,Tanzania,F,No education,... if she goes out without telling him,51.3
10832,Tanzania,F,Primary,... if she goes out without telling him,44.5
10833,Tanzania,F,Secondary,... if she goes out without telling him,26.3
10834,Tanzania,F,Higher,... if she neglects the children,9.9
10835,Tanzania,F,No education,... if she neglects the children,55.4
10836,Tanzania,F,Primary,... if she neglects the children,51.2
10837,Tanzania,F,Secondary,... if she neglects the children,35.9
10838,Tanzania,F,Higher,... if she refuses to have sex with him,1.2
10839,Tanzania,F,No education,... if she refuses to have sex with him,41.9
10840,Tanzania,F,Primary,... if she refuses to have sex with him,34.1
10841,Tanzania,F,Secondary,... if she refuses to have sex with him,14.5
10908,Tanzania,M,Higher,... for at least one specific reason,12.5
10909,Tanzania,M,No education,... for at least one specific reason,38.9
10910,Tanzania,M,Primary,... for at least one specific reason,42.6
10911,Tanzania,M,Secondary,... for at least one specific reason,35.3
10912,Tanzania,M,Higher,... if she argues with him,2.4
10913,Tanzania,M,No education,... if she argues with him,24.3
10914,Tanzania,M,Primary,... if she argues with him,27.4
10915,Tanzania,M,Secondary,... if she argues with him,19.7
10916,Tanzania,M,Higher,... if she burns the food,0.0
10917,Tanzania,M,No education,... if she burns the food,8.8
10918,Tanzania,M,Primary,... if she burns the food,6.8
10919,Tanzania,M,Secondary,... if she burns the food,5.3
10920,Tanzania,M,Higher,... if she goes out without telling him,3.2
10921,Tanzania,M,No education,... if she goes out without telling him,20.6
10922,Tanzania,M,Primary,... if she goes out without telling him,26.3
10923,Tanzania,M,Secondary,... if she goes out without telling him,16.6
10924,Tanzania,M,Higher,... if she neglects the children,8.4
10925,Tanzania,M,No education,... if she neglects the children,30.9
10926,Tanzania,M,Primary,... if she neglects the children,33.0
10927,Tanzania,M,Secondary,... if she neglects the children,27.4
10928,Tanzania,M,Higher,... if she refuses to have sex with him,2.0
10929,Tanzania,M,No education,... if she refuses to have sex with him,13.7
10930,Tanzania,M,Primary,... if she refuses to have sex with him,16.4
10931,Tanzania,M,Secondary,... if she refuses to have sex with him,8.5
10998,Timor-Leste,F,Higher,... for at least one specific reason,56.35000000000001
10999,Timor-Leste,F,No education,... for at least one specific reason,56.35000000000001
11000,Timor-Leste,F,Primary,... for at least one specific reason,56.35000000000001
11001,Timor-Leste,F,Secondary,... for at least one specific reason,56.35000000000001
11002,Timor-Leste,F,Higher,... if she argues with him,56.35000000000001
11003,Timor-Leste,F,No education,... if she argues with him,56.35000000000001
11004,Timor-Leste,F,Primary,... if she argues with him,56.35000000000001
11005,Timor-Leste,F,Secondary,... if she argues with him,56.35000000000001
11006,Timor-Leste,F,Higher,... if she burns the food,23.7
11007,Timor-Leste,F,No education,... if she burns the food,37.1
11008,Timor-Leste,F,Primary,... if she burns the food,37.4
11009,Timor-Leste,F,Secondary,... if she burns the food,29.7
11010,Timor-Leste,F,Higher,... if she goes out without telling him,56.35000000000001
11011,Timor-Leste,F,No education,... if she goes out without telling him,56.35000000000001
11012,Timor-Leste,F,Primary,... if she goes out without telling him,56.35000000000001
11013,Timor-Leste,F,Secondary,... if she goes out without telling him,56.35000000000001
11014,Timor-Leste,F,Higher,... if she neglects the children,56.35000000000001
11015,Timor-Leste,F,No education,... if she neglects the children,56.35000000000001
11016,Timor-Leste,F,Primary,... if she neglects the children,56.35000000000001
11017,Timor-Leste,F,Secondary,... if she neglects the children,56.35000000000001
11018,Timor-Leste,F,Higher,... if she refuses to have sex with him,30.9
11019,Timor-Leste,F,No education,... if she refuses to have sex with him,42.0
11020,Timor-Leste,F,Primary,... if she refuses to have sex with him,40.5
11021,Timor-Leste,F,Secondary,... if she refuses to have sex with him,32.5
11088,Timor-Leste,M,Higher,... for at least one specific reason,56.35000000000001
11089,Timor-Leste,M,No education,... for at least one specific reason,47.2
11090,Timor-Leste,M,Primary,... for at least one specific reason,51.5
11091,Timor-Leste,M,Secondary,... for at least one specific reason,52.5
11092,Timor-Leste,M,Higher,... if she argues with him,27.4
11093,Timor-Leste,M,No education,... if she argues with him,32.0
11094,Timor-Leste,M,Primary,... if she argues with him,29.3
11095,Timor-Leste,M,Secondary,... if she argues with him,29.8
11096,Timor-Leste,M,Higher,... if she burns the food,14.7
11097,Timor-Leste,M,No education,... if she burns the food,22.9
11098,Timor-Leste,M,Primary,... if she burns the food,20.1
11099,Timor-Leste,M,Secondary,... if she burns the food,19.2
11100,Timor-Leste,M,Higher,... if she goes out without telling him,56.35000000000001
11101,Timor-Leste,M,No education,... if she goes out without telling him,39.6
11102,Timor-Leste,M,Primary,... if she goes out without telling him,41.8
11103,Timor-Leste,M,Secondary,... if she goes out without telling him,44.3
11104,Timor-Leste,M,Higher,... if she neglects the children,56.35000000000001
11105,Timor-Leste,M,No education,... if she neglects the children,40.7
11106,Timor-Leste,M,Primary,... if she neglects the children,42.9
11107,Timor-Leste,M,Secondary,... if she neglects the children,45.7
11108,Timor-Leste,M,Higher,... if she refuses to have sex with him,37.9
11109,Timor-Leste,M,No education,... if she refuses to have sex with him,24.5
11110,Timor-Leste,M,Primary,... if she refuses to have sex with him,23.0
11111,Timor-Leste,M,Secondary,... if she refuses to have sex with him,27.6
11178,Togo,F,Higher,... for at least one specific reason,8.8
11179,Togo,F,No education,... for at least one specific reason,38.4
11180,Togo,F,Primary,... for at least one specific reason,27.5
11181,Togo,F,Secondary,... for at least one specific reason,22.4
11182,Togo,F,Higher,... if she argues with him,4.8
11183,Togo,F,No education,... if she argues with him,26.4
11184,Togo,F,Primary,... if she argues with him,18.8
11185,Togo,F,Secondary,... if she argues with him,14.9
11186,Togo,F,Higher,... if she burns the food,3.4
11187,Togo,F,No education,... if she burns the food,17.7
11188,Togo,F,Primary,... if she burns the food,9.7
11189,Togo,F,Secondary,... if she burns the food,7.2
11190,Togo,F,Higher,... if she goes out without telling him,4.3
11191,Togo,F,No education,... if she goes out without telling him,24.8
11192,Togo,F,Primary,... if she goes out without telling him,17.0
11193,Togo,F,Secondary,... if she goes out without telling him,13.1
11194,Togo,F,Higher,... if she neglects the children,4.5
11195,Togo,F,No education,... if she neglects the children,27.2
11196,Togo,F,Primary,... if she neglects the children,17.5
11197,Togo,F,Secondary,... if she neglects the children,13.6
11198,Togo,F,Higher,... if she refuses to have sex with him,0.8
11199,Togo,F,No education,... if she refuses to have sex with him,16.5
11200,Togo,F,Primary,... if she refuses to have sex with him,8.1
11201,Togo,F,Secondary,... if she refuses to have sex with him,5.1
11268,Togo,M,Higher,... for at least one specific reason,6.3
11269,Togo,M,No education,... for at least one specific reason,28.5
11270,Togo,M,Primary,... for at least one specific reason,22.6
11271,Togo,M,Secondary,... for at least one specific reason,15.6
11272,Togo,M,Higher,... if she argues with him,3.9
11273,Togo,M,No education,... if she argues with him,14.0
11274,Togo,M,Primary,... if she argues with him,11.8
11275,Togo,M,Secondary,... if she argues with him,9.4
11276,Togo,M,Higher,... if she burns the food,0.9
11277,Togo,M,No education,... if she burns the food,10.8
11278,Togo,M,Primary,... if she burns the food,6.7
11279,Togo,M,Secondary,... if she burns the food,5.2
11280,Togo,M,Higher,... if she goes out without telling him,1.6
11281,Togo,M,No education,... if she goes out without telling him,13.9
11282,Togo,M,Primary,... if she goes out without telling him,13.6
